customerID,Churn_Probability,Risk_Label,tenure,MonthlyCharges,TotalCharges,Segment,CLV_Enhanced,CLV_Tier,Churn,Priority,Retention_Strategy
1241-FPMOF,0.0267,Low Risk,52,19.65,1025.05,Inactive,427.1,Medium Value,No,Low,No Action Needed
9928-BZVLZ,0.0562,Low Risk,12,49.85,552.1,At Risk,322.06,Medium Value,No,Low,No Action Needed
4114-QMKVN,0.087,Low Risk,56,68.75,3815.4,Champions,3179.5,Premium,No,Low,No Action Needed
9003-CPATH,0.6305,Medium Risk,42,79.9,3313.4,Loyal Customers,2485.05,High Value,No,High,Loyalty Reward
1754-GKYPY,0.7031,High Risk,22,89.75,1938.9,Loyal Customers,1292.6,High Value,No,Critical,Personal Relationship Manager
5294-CDGWY,0.3486,Low Risk,51,59.3,3014.65,Loyal Customers,2260.99,High Value,Yes,Low,No Action Needed
7956-XQWGU,0.1491,Low Risk,27,19.4,460.25,Inactive,153.42,Low Value,No,Low,No Action Needed
1591-MQJTP,0.4257,Medium Risk,51,93.65,4839.15,Champions,4435.89,Premium,No,High,Loyalty Reward
5295-PCJOO,0.6156,Medium Risk,4,49.4,184.4,Inactive,76.83,Low Value,Yes,Medium,SMS Reminder
2369-FEVNO,0.6836,Medium Risk,1,19.9,19.9,Inactive,4.97,Low Value,No,Medium,SMS Reminder
9863-JZAIC,0.2813,Low Risk,35,55.0,2010.55,At Risk,1172.82,High Value,Yes,Low,No Action Needed
7471-MQPOS,0.0893,Low Risk,71,72.9,5139.65,Champions,4711.35,Premium,No,Low,No Action Needed
7660-HDPJV,0.9366,High Risk,1,69.2,69.2,Inactive,23.07,Low Value,Yes,High,Email Campaign
5115-SQAAU,0.0194,Low Risk,69,25.6,1673.4,At Risk,976.15,High Value,No,Low,No Action Needed
9845-QOMAD,0.0774,Low Risk,14,19.75,309.35,Inactive,103.12,Low Value,No,Low,No Action Needed
7672-VFMXZ,0.3071,Low Risk,57,55.7,3171.6,Loyal Customers,2378.7,High Value,No,Low,No Action Needed
9739-JLPQJ,0.0328,Low Risk,72,117.5,8670.1,Champions,8670.1,Premium,No,Low,No Action Needed
9916-AYHTC,0.0285,Low Risk,48,19.85,916.0,Inactive,381.67,Medium Value,No,Low,No Action Needed
3855-ONCAR,0.801,High Risk,4,78.9,299.75,At Risk,149.88,Low Value,No,High,Email Campaign
1488-SYSFC,0.1764,Low Risk,31,20.65,702.05,Inactive,292.52,Medium Value,No,Low,No Action Needed
7931-PXHFC,0.2208,Low Risk,38,62.3,2354.8,Loyal Customers,1569.87,High Value,Yes,Low,No Action Needed
3990-QYKBE,0.7803,High Risk,37,92.5,3473.4,Champions,2894.5,High Value,Yes,Critical,Personal Relationship Manager
0970-QXPXW,0.6052,Medium Risk,1,19.65,19.65,Inactive,4.91,Low Value,No,Medium,SMS Reminder
3259-KNMRR,0.0861,Low Risk,57,79.75,4438.2,Champions,4068.35,Premium,No,Low,No Action Needed
6120-RJKLU,0.0419,Low Risk,62,79.95,4819.75,Champions,4418.1,Premium,No,Low,No Action Needed
9572-WUKSB,0.7072,High Risk,3,29.9,92.25,Inactive,23.06,Low Value,No,High,Email Campaign
5893-KCLGT,0.0094,Low Risk,72,19.75,1567.0,At Risk,783.5,Medium Value,No,Low,No Action Needed
0076-LVEPS,0.1552,Low Risk,29,45.0,1242.45,At Risk,724.76,Medium Value,No,Low,No Action Needed
3640-JQGJG,0.3277,Low Risk,13,44.8,559.2,Inactive,233.0,Medium Value,No,Low,No Action Needed
4919-MOAVT,0.7687,High Risk,3,69.65,220.1,Inactive,73.37,Low Value,Yes,High,Email Campaign
1596-OQSPS,0.3849,Low Risk,11,51.1,531.15,At Risk,265.58,Medium Value,No,Low,No Action Needed
9867-XOBQA,0.0784,Low Risk,21,53.15,1183.2,Loyal Customers,788.8,Medium Value,No,Low,No Action Needed
9546-KDTRB,0.3181,Low Risk,19,24.7,465.85,Inactive,194.1,Medium Value,No,Low,No Action Needed
3090-HAWSU,0.3733,Low Risk,61,111.6,6876.05,Champions,6876.05,Premium,Yes,Low,No Action Needed
9820-RMCQV,0.381,Low Risk,11,48.55,501.0,At Risk,250.5,Medium Value,Yes,Low,No Action Needed
3174-RKMOW,0.4353,Medium Risk,35,109.95,3782.4,Champions,3467.2,Premium,No,High,Loyalty Reward
1760-CAZHT,0.1173,Low Risk,25,20.8,460.2,Inactive,153.4,Low Value,No,Low,No Action Needed
7839-QRKXN,0.6432,Medium Risk,1,20.2,20.2,Inactive,5.05,Low Value,Yes,Medium,SMS Reminder
8441-SHIPE,0.0207,Low Risk,67,25.6,1790.35,At Risk,1044.37,High Value,No,Low,No Action Needed
5204-QZXPU,0.7608,High Risk,19,39.65,733.35,At Risk,366.68,Medium Value,Yes,High,Discount Offer
4597-ELFTS,0.1399,Low Risk,56,24.9,1334.0,At Risk,778.17,Medium Value,Yes,Low,No Action Needed
1320-GVNHT,0.0318,Low Risk,72,108.4,7767.25,Champions,7767.25,Premium,No,Low,No Action Needed
1047-RNXZV,0.0254,Low Risk,43,19.55,876.15,Inactive,365.06,Medium Value,No,Low,No Action Needed
3541-ZNUHK,0.4436,Medium Risk,55,85.1,4600.95,Loyal Customers,3450.71,Premium,No,High,Loyalty Reward
8450-JOVAH,0.5665,Medium Risk,2,56.7,113.55,At Risk,56.78,Low Value,Yes,Medium,SMS Reminder
8725-JEDFD,0.494,Medium Risk,27,69.05,1793.25,Inactive,747.19,Medium Value,No,Medium,SMS Reminder
7562-UXTPG,0.6959,Medium Risk,13,70.15,886.7,Inactive,369.46,Medium Value,No,Medium,SMS Reminder
8071-SBTRN,0.0797,Low Risk,70,111.15,7737.55,Champions,7737.55,Premium,No,Low,No Action Needed
1113-IUJYX,0.3872,Low Risk,14,105.95,1348.9,Champions,1124.08,High Value,Yes,Low,No Action Needed
6668-CNMFP,0.2469,Low Risk,19,89.35,1686.85,Loyal Customers,1124.57,High Value,No,Low,No Action Needed
5626-MGTUK,0.5381,Medium Risk,20,89.1,1879.25,Loyal Customers,1252.83,High Value,No,High,Loyalty Reward
5681-LLOEI,0.089,Low Risk,43,91.25,4013.8,Champions,3679.32,Premium,No,Low,No Action Needed
8212-DJRCH,0.7766,High Risk,5,90.35,434.5,Loyal Customers,289.67,Medium Value,No,High,Discount Offer
4323-OHFOW,0.3536,Low Risk,70,105.55,7195.35,Champions,7195.35,Premium,No,Low,No Action Needed
4933-BSAIP,0.0119,Low Risk,40,19.1,780.1,Inactive,325.04,Medium Value,No,Low,No Action Needed
2030-BTZRO,0.0306,Low Risk,6,20.4,107.6,Inactive,26.9,Low Value,No,Low,No Action Needed
1116-DXXDF,0.1669,Low Risk,39,100.45,3801.7,Champions,3484.89,Premium,No,Low,No Action Needed
9274-CNFMO,0.8825,High Risk,4,74.95,308.7,At Risk,154.35,Low Value,Yes,High,Email Campaign
7758-XKCBS,0.6492,Medium Risk,15,29.7,438.25,Inactive,146.08,Low Value,Yes,Medium,SMS Reminder
8992-JQYUN,0.8959,High Risk,1,50.35,50.35,At Risk,25.18,Low Value,Yes,High,Email Campaign
6563-VNPMN,0.2656,Low Risk,45,85.7,3778.1,Loyal Customers,2833.58,High Value,No,Low,No Action Needed
0617-AQNWT,0.2728,Low Risk,64,47.85,3147.5,Loyal Customers,2360.62,High Value,Yes,Low,No Action Needed
2267-WTPYD,0.4764,Medium Risk,57,94.0,5438.95,Champions,5438.95,Premium,No,High,Loyalty Reward
0270-THENM,0.0124,Low Risk,72,69.85,5102.35,Champions,4251.96,Premium,No,Low,No Action Needed
2446-PLQVO,0.9305,High Risk,1,70.3,70.3,Inactive,23.43,Low Value,Yes,High,Email Campaign
4707-MAXGU,0.0098,Low Risk,72,25.85,1872.2,At Risk,1092.12,High Value,No,Low,No Action Needed
2710-WYVXG,0.0536,Low Risk,3,71.1,213.35,Loyal Customers,142.23,Low Value,No,Low,No Action Needed
3005-NFMTA,0.693,Medium Risk,55,98.8,5617.75,Champions,5149.6,Premium,Yes,High,Loyalty Reward
6300-BWMJX,0.4982,Medium Risk,59,93.35,5386.5,Champions,5386.5,Premium,No,High,Loyalty Reward
8784-CGILN,0.7854,High Risk,18,99.85,1776.95,Champions,1480.79,High Value,Yes,Critical,Personal Relationship Manager
5389-FFVKB,0.6892,Medium Risk,32,80.3,2483.05,Loyal Customers,1655.37,High Value,Yes,High,Loyalty Reward
7009-LGECI,0.5108,Medium Risk,4,50.55,235.65,Inactive,98.19,Low Value,No,Medium,SMS Reminder
8444-WRIDW,0.5408,Medium Risk,66,80.45,5224.35,Champions,4353.63,Premium,Yes,High,Loyalty Reward
5022-KVDQT,0.7643,High Risk,27,81.3,2272.8,Loyal Customers,1515.2,High Value,No,Critical,Personal Relationship Manager
7976-CICYS,0.2726,Low Risk,4,20.7,83.75,Inactive,20.94,Low Value,No,Low,No Action Needed
1036-GUDCL,0.0786,Low Risk,60,79.05,4663.4,Champions,4274.78,Premium,No,Low,No Action Needed
2005-DWQZJ,0.0466,Low Risk,8,19.05,201.7,Inactive,50.42,Low Value,No,Low,No Action Needed
8148-WOCMK,0.0282,Low Risk,8,19.6,125.0,Inactive,31.25,Low Value,No,Low,No Action Needed
7815-PDTHL,0.0237,Low Risk,35,20.2,684.4,Inactive,285.17,Medium Value,No,Low,No Action Needed
9451-LPGOO,0.9064,High Risk,7,86.8,620.35,At Risk,361.87,Medium Value,Yes,High,Discount Offer
9173-IVZVP,0.0529,Low Risk,53,20.9,1146.05,Inactive,477.52,Medium Value,No,Low,No Action Needed
9129-UXERG,0.7572,High Risk,18,103.6,1806.35,Champions,1505.29,High Value,No,Critical,Personal Relationship Manager
3635-JBPSG,0.0814,Low Risk,15,38.8,603.0,At Risk,301.5,Medium Value,No,Low,No Action Needed
7964-ZRKKG,0.1734,Low Risk,67,88.4,5798.3,Champions,4831.92,Premium,No,Low,No Action Needed
5868-YWPDW,0.8538,High Risk,6,84.2,519.15,At Risk,302.84,Medium Value,Yes,High,Discount Offer
6229-LSCKB,0.8361,High Risk,6,79.7,497.6,At Risk,248.8,Medium Value,No,High,Discount Offer
2025-JKFWI,0.7945,High Risk,13,99.0,1301.7,Champions,1084.75,High Value,Yes,Critical,Personal Relationship Manager
4078-SAYYN,0.9344,High Risk,11,100.75,1129.75,Champions,941.46,High Value,Yes,Critical,Personal Relationship Manager
1724-IQWNM,0.4864,Medium Risk,1,19.3,19.3,Inactive,4.82,Low Value,No,Medium,SMS Reminder
8217-QYOHV,0.4365,Medium Risk,5,55.75,266.95,At Risk,133.48,Low Value,No,Medium,SMS Reminder
5546-QUERU,0.0646,Low Risk,13,19.95,257.0,Inactive,85.67,Low Value,No,Low,No Action Needed
9940-HPQPG,0.7799,High Risk,9,91.75,865.8,Loyal Customers,649.35,Medium Value,Yes,High,Discount Offer
6897-UUBNU,0.37,Low Risk,29,89.65,2623.65,Loyal Customers,1749.1,High Value,No,Low,No Action Needed
6127-IYJOZ,0.8501,High Risk,1,45.85,45.85,Inactive,15.28,Low Value,No,High,Email Campaign
6618-RYATB,0.935,High Risk,1,79.55,79.55,At Risk,46.4,Low Value,Yes,High,Email Campaign
8930-XOTDP,0.3779,Low Risk,18,55.95,1082.8,At Risk,541.4,Medium Value,No,Low,No Action Needed
5916-QEWPT,0.7016,High Risk,2,69.0,147.8,At Risk,73.9,Low Value,No,High,Email Campaign
5060-TQUQN,0.4326,Medium Risk,30,83.55,2570.2,Loyal Customers,1927.65,High Value,No,High,Loyalty Reward
0531-XBKMM,0.0277,Low Risk,66,65.7,4378.9,Champions,3649.08,Premium,No,Low,No Action Needed
8465-SBRXP,0.0958,Low Risk,38,94.9,3616.25,Champions,3314.9,Premium,No,Low,No Action Needed
2408-PSJVE,0.1737,Low Risk,44,61.9,2924.05,Loyal Customers,1949.37,High Value,No,Low,No Action Needed
9079-YEXQJ,0.732,High Risk,54,111.1,6014.85,Champions,5513.61,Premium,Yes,Critical,Personal Relationship Manager
9700-ZCLOT,0.3389,Low Risk,2,20.0,32.7,Inactive,8.18,Low Value,No,Low,No Action Needed
8738-JOKAR,0.1533,Low Risk,42,67.7,2882.25,Loyal Customers,2161.69,High Value,No,Low,No Action Needed
4534-WGCIR,0.0337,Low Risk,58,25.15,1509.9,At Risk,880.78,High Value,No,Low,No Action Needed
1930-WNXSB,0.4038,Medium Risk,58,92.85,5305.05,Champions,4862.96,Premium,No,High,Loyalty Reward
2685-SREOM,0.7887,High Risk,25,89.1,2368.4,Loyal Customers,1578.93,High Value,Yes,Critical,Personal Relationship Manager
3508-CFVZL,0.0346,Low Risk,71,111.3,7985.9,Champions,7985.9,Premium,No,Low,No Action Needed
0402-CQAJN,0.643,Medium Risk,37,101.9,3545.35,Champions,3249.9,Premium,Yes,High,Loyalty Reward
6692-UDPJC,0.7954,High Risk,14,91.65,1301.0,Loyal Customers,975.75,High Value,Yes,Critical,Personal Relationship Manager
1273-MTETI,0.9212,High Risk,4,88.85,372.45,At Risk,217.26,Medium Value,Yes,High,Discount Offer
0657-DOGUM,0.0715,Low Risk,48,60.6,2985.25,Loyal Customers,1990.17,High Value,No,Low,No Action Needed
5480-HPRRX,0.8243,High Risk,3,25.3,77.75,Inactive,19.44,Low Value,Yes,High,Email Campaign
8792-AOROI,0.049,Low Risk,8,65.5,564.35,At Risk,282.18,Medium Value,No,Low,No Action Needed
0295-PPHDO,0.9662,High Risk,1,95.45,95.45,Loyal Customers,63.63,Low Value,Yes,High,Email Campaign
5146-YYFRZ,0.014,Low Risk,67,19.95,1311.75,At Risk,655.88,Medium Value,No,Low,No Action Needed
1195-OIYEJ,0.8725,High Risk,13,91.1,1135.7,Loyal Customers,851.78,High Value,Yes,Critical,Personal Relationship Manager
5906-CVLHP,0.1193,Low Risk,45,54.15,2319.8,Loyal Customers,1546.53,High Value,Yes,Low,No Action Needed
3452-SRFEG,0.464,Medium Risk,49,74.6,3720.35,Loyal Customers,2480.23,High Value,No,High,Loyalty Reward
4070-OKWVH,0.4718,Medium Risk,52,94.6,5025.8,Champions,4606.98,Premium,No,High,Loyalty Reward
5297-MDOIR,0.0713,Low Risk,63,81.15,5224.5,Champions,4353.75,Premium,No,Low,No Action Needed
6369-MCAKO,0.0386,Low Risk,68,89.05,6185.8,Champions,5670.32,Premium,No,Low,No Action Needed
4926-UMJZD,0.2413,Low Risk,31,49.2,1498.55,At Risk,874.15,High Value,No,Low,No Action Needed
6848-HJTXY,0.0172,Low Risk,64,19.45,1208.6,At Risk,604.3,Medium Value,No,Low,No Action Needed
6341-AEVKX,0.2786,Low Risk,62,104.3,6613.65,Champions,6613.65,Premium,No,Low,No Action Needed
4501-EQDRN,0.896,High Risk,1,69.7,69.7,Inactive,23.23,Low Value,Yes,High,Email Campaign
2990-HWIML,0.895,High Risk,6,89.5,573.3,At Risk,334.42,Medium Value,Yes,High,Discount Offer
0682-USIXD,0.714,High Risk,21,86.05,1818.9,Loyal Customers,1212.6,High Value,No,Critical,Personal Relationship Manager
6976-BWGLQ,0.0094,Low Risk,72,25.2,1787.35,At Risk,1042.62,High Value,No,Low,No Action Needed
7078-NVFAM,0.4226,Medium Risk,32,35.15,1051.05,At Risk,525.52,Medium Value,No,Medium,SMS Reminder
8065-QBYTO,0.0587,Low Risk,71,99.65,7181.25,Champions,7181.25,Premium,No,Low,No Action Needed
2133-TSRRM,0.3548,Low Risk,34,105.35,3688.6,Champions,3381.22,Premium,No,Low,No Action Needed
7384-GHBPI,0.8347,High Risk,3,35.15,99.75,Inactive,24.94,Low Value,Yes,High,Email Campaign
7603-USHJS,0.7875,High Risk,12,73.75,871.4,At Risk,508.32,Medium Value,Yes,High,Discount Offer
7234-FECYN,0.9202,High Risk,8,101.35,780.5,Loyal Customers,585.38,Medium Value,Yes,High,Discount Offer
2511-ALLCS,0.041,Low Risk,35,24.3,821.6,At Risk,410.8,Medium Value,No,Low,No Action Needed
3191-CSNMG,0.8159,High Risk,3,80.7,239.45,At Risk,119.72,Low Value,No,High,Email Campaign
7952-OBOYL,0.8175,High Risk,3,89.85,244.45,At Risk,142.6,Low Value,No,High,Email Campaign
7470-DYNOE,0.266,Low Risk,53,61.1,3357.9,Loyal Customers,2238.6,High Value,No,Low,No Action Needed
7853-OETYL,0.719,High Risk,4,29.05,129.6,Inactive,32.4,Low Value,No,High,Email Campaign
1545-ACTAS,0.2099,Low Risk,48,99.7,4977.2,Champions,4562.43,Premium,No,Low,No Action Needed
5876-HZVZM,0.2661,Low Risk,6,55.9,365.35,At Risk,182.68,Medium Value,Yes,Low,No Action Needed
1400-MMYXY,0.9349,High Risk,3,105.9,334.65,Loyal Customers,250.99,Medium Value,Yes,High,Discount Offer
5126-RCXYW,0.0293,Low Risk,54,46.0,2424.05,Loyal Customers,1616.03,High Value,No,Low,No Action Needed
3085-QUOZK,0.7469,High Risk,1,43.95,43.95,Inactive,14.65,Low Value,Yes,High,Email Campaign
2363-BJLSL,0.0862,Low Risk,62,80.4,4981.15,Champions,4566.05,Premium,No,Low,No Action Needed
1956-YIFGE,0.5216,Medium Risk,22,100.05,2090.25,Champions,1741.88,High Value,No,High,Loyalty Reward
3926-CUQZX,0.7759,High Risk,1,45.1,45.1,Inactive,15.03,Low Value,Yes,High,Email Campaign
7921-LMDFQ,0.434,Medium Risk,51,94.0,4905.75,Champions,4088.12,Premium,No,High,Loyalty Reward
2925-MXLSX,0.121,Low Risk,30,68.95,2038.7,Loyal Customers,1529.02,High Value,No,Low,No Action Needed
5820-PTRYM,0.0821,Low Risk,56,68.45,4014.0,Champions,3345.0,Premium,No,Low,No Action Needed
9609-BENEA,0.2252,Low Risk,35,69.0,2441.7,Loyal Customers,1831.28,High Value,No,Low,No Action Needed
6211-WHMYA,0.3514,Low Risk,64,43.85,2751.0,Loyal Customers,2063.25,High Value,No,Low,No Action Needed
4459-BBGHE,0.3403,Low Risk,30,44.5,1307.8,At Risk,762.88,Medium Value,No,Low,No Action Needed
9945-PSVIP,0.0098,Low Risk,25,18.7,383.65,Inactive,127.88,Low Value,No,Low,No Action Needed
1041-RXHRA,0.4364,Medium Risk,41,70.25,2868.05,At Risk,1434.02,High Value,Yes,High,Loyalty Reward
1750-CSKKM,0.5075,Medium Risk,9,55.35,449.75,Inactive,187.4,Medium Value,Yes,Medium,SMS Reminder
9108-EJFJP,0.7121,High Risk,1,53.55,53.55,At Risk,26.78,Low Value,No,High,Email Campaign
0530-IJVDB,0.0906,Low Risk,70,114.6,7882.5,Champions,7882.5,Premium,No,Low,No Action Needed
0508-SQWPL,0.0635,Low Risk,57,20.1,1087.7,At Risk,543.85,Medium Value,No,Low,No Action Needed
2215-ZAFGX,0.8832,High Risk,9,85.5,791.7,At Risk,461.83,Medium Value,No,High,Discount Offer
8213-TAZPM,0.2378,Low Risk,69,108.75,7493.05,Champions,7493.05,Premium,No,Low,No Action Needed
7142-HVGBG,0.8651,High Risk,43,103.0,4414.3,Champions,4046.44,Premium,Yes,Critical,Personal Relationship Manager
1304-SEGFY,0.162,Low Risk,72,97.85,6841.3,Champions,6841.3,Premium,No,Low,No Action Needed
7242-EDTYC,0.035,Low Risk,44,19.55,819.95,Inactive,341.65,Medium Value,No,Low,No Action Needed
2904-GGUAZ,0.0162,Low Risk,72,84.05,6052.25,Champions,5043.54,Premium,No,Low,No Action Needed
8267-ZNYVZ,0.5565,Medium Risk,33,103.75,3361.05,Champions,3080.96,Premium,Yes,High,Loyalty Reward
5136-GFPMB,0.5274,Medium Risk,54,89.4,4869.5,Loyal Customers,3652.12,Premium,No,High,Loyalty Reward
2595-KIWPV,0.0224,Low Risk,27,19.7,509.3,Inactive,169.77,Medium Value,No,Low,No Action Needed
5243-SAOTC,0.545,Medium Risk,54,79.85,4308.25,Loyal Customers,3231.19,Premium,No,High,Loyalty Reward
9398-MMQTO,0.7055,High Risk,3,74.45,221.1,At Risk,110.55,Low Value,No,High,Email Campaign
7619-PLRLP,0.1295,Low Risk,53,74.1,3833.95,Champions,3194.96,Premium,No,Low,No Action Needed
6457-GIRWB,0.9358,High Risk,1,69.35,69.35,Inactive,23.12,Low Value,Yes,High,Email Campaign
6508-NJYRO,0.0106,Low Risk,15,18.8,294.95,Inactive,98.32,Low Value,No,Low,No Action Needed
1450-SKCVI,0.5392,Medium Risk,56,73.85,4092.85,Loyal Customers,3069.64,Premium,Yes,High,Loyalty Reward
4710-NKCAW,0.2465,Low Risk,5,64.4,316.9,At Risk,184.86,Medium Value,No,Low,No Action Needed
5306-BVTKJ,0.1,Low Risk,48,55.8,2651.2,Loyal Customers,1767.47,High Value,No,Low,No Action Needed
0357-NVCRI,0.1398,Low Risk,25,20.05,471.7,Inactive,157.23,Low Value,No,Low,No Action Needed
5570-PTWEH,0.8557,High Risk,3,75.15,216.75,At Risk,108.38,Low Value,Yes,High,Email Campaign
2371-KFUOG,0.3167,Low Risk,58,99.15,5720.95,Champions,5720.95,Premium,No,Low,No Action Needed
0463-ZSDNT,0.3679,Low Risk,10,56.75,503.25,At Risk,251.62,Medium Value,No,Low,No Action Needed
6502-MJQAE,0.9358,High Risk,1,69.6,69.6,Inactive,23.2,Low Value,Yes,High,Email Campaign
6257-DTAYD,0.2922,Low Risk,71,104.15,7365.3,Champions,7365.3,Premium,No,Low,No Action Needed
4616-ULAOA,0.0863,Low Risk,65,110.8,7245.9,Champions,7245.9,Premium,No,Low,No Action Needed
7693-LCKZL,0.8151,High Risk,5,80.15,385.0,At Risk,224.58,Medium Value,Yes,High,Discount Offer
7746-AWNQW,0.3208,Low Risk,28,35.75,961.4,At Risk,480.7,Medium Value,No,Low,No Action Needed
5996-EBTKM,0.0457,Low Risk,67,69.9,4615.9,Champions,3846.58,Premium,No,Low,No Action Needed
2758-RNWXS,0.2738,Low Risk,35,89.2,3251.3,Loyal Customers,2438.48,High Value,No,Low,No Action Needed
2314-TNDJQ,0.0125,Low Risk,72,55.65,3880.05,Champions,3233.38,Premium,No,Low,No Action Needed
2405-LBMUW,0.053,Low Risk,61,50.7,3088.75,Loyal Customers,2316.56,High Value,No,Low,No Action Needed
3454-JFUBC,0.0154,Low Risk,68,20.0,1396.0,At Risk,814.33,High Value,No,Low,No Action Needed
0032-PGELS,0.7334,High Risk,1,30.5,30.5,Inactive,10.17,Low Value,Yes,High,Email Campaign
9039-ZVJDC,0.2359,Low Risk,3,19.1,53.05,Inactive,17.68,Low Value,No,Low,No Action Needed
6797-LNAQX,0.3091,Low Risk,70,98.3,6859.5,Champions,6859.5,Premium,Yes,Low,No Action Needed
9013-AQORL,0.3242,Low Risk,48,45.55,2108.35,Loyal Customers,1405.57,High Value,No,Low,No Action Needed
2898-MRKPI,0.4409,Medium Risk,68,101.05,6770.5,Champions,6770.5,Premium,No,High,Loyalty Reward
2750-BJLSB,0.4427,Medium Risk,47,103.7,4730.6,Champions,4336.38,Premium,No,High,Loyalty Reward
3648-GZPHF,0.1215,Low Risk,32,36.25,1151.05,At Risk,671.45,Medium Value,No,Low,No Action Needed
2075-RMJIK,0.4765,Medium Risk,5,49.4,232.55,Inactive,96.9,Low Value,No,Medium,SMS Reminder
9588-YRFHY,0.0212,Low Risk,49,19.9,1022.6,At Risk,511.3,Medium Value,No,Low,No Action Needed
6394-MFYNG,0.7034,High Risk,48,107.4,5121.3,Champions,4694.52,Premium,Yes,Critical,Personal Relationship Manager
1564-NTYXF,0.8866,High Risk,13,82.0,1127.2,Loyal Customers,751.47,Medium Value,Yes,High,Discount Offer
9364-YKUVW,0.2882,Low Risk,15,19.8,309.4,Inactive,128.92,Low Value,No,Low,No Action Needed
5392-AKEMH,0.551,Medium Risk,12,45.05,523.1,At Risk,261.55,Medium Value,No,Medium,SMS Reminder
2451-YMUXS,0.0308,Low Risk,67,64.55,4250.1,Champions,3541.75,Premium,No,Low,No Action Needed
3914-FDRHP,0.7392,High Risk,9,86.25,770.5,At Risk,449.46,Medium Value,No,High,Discount Offer
3078-ZKNTS,0.0452,Low Risk,13,19.75,246.7,Inactive,102.79,Low Value,No,Low,No Action Needed
1024-KPRBB,0.2788,Low Risk,38,89.1,3342.0,Loyal Customers,2506.5,High Value,No,Low,No Action Needed
4690-PKDQG,0.7316,High Risk,42,95.55,3930.6,Champions,3603.05,Premium,No,Critical,Personal Relationship Manager
8155-IBNHG,0.6135,Medium Risk,24,75.4,1747.85,At Risk,1019.58,High Value,Yes,High,Loyalty Reward
0886-QGENL,0.6835,Medium Risk,27,101.25,2754.45,Champions,2295.38,High Value,Yes,High,Loyalty Reward
9547-ITEFG,0.9038,High Risk,9,102.6,897.75,Loyal Customers,673.31,Medium Value,No,High,Discount Offer
1264-FUHCX,0.2352,Low Risk,49,56.3,2780.6,Loyal Customers,1853.73,High Value,No,Low,No Action Needed
7789-CRUVC,0.2726,Low Risk,61,94.2,5895.45,Champions,5895.45,Premium,No,Low,No Action Needed
6598-KELSS,0.1065,Low Risk,50,43.05,2208.05,Loyal Customers,1472.03,High Value,No,Low,No Action Needed
8739-WWKDU,0.7759,High Risk,25,89.5,2196.15,Loyal Customers,1464.1,High Value,Yes,Critical,Personal Relationship Manager
8685-WHQPW,0.6293,Medium Risk,22,74.4,1692.6,At Risk,987.35,High Value,Yes,High,Loyalty Reward
4745-LSPLO,0.5606,Medium Risk,1,20.5,20.5,Inactive,6.83,Low Value,Yes,Medium,SMS Reminder
8083-YTZES,0.887,High Risk,4,74.35,265.35,At Risk,132.68,Low Value,Yes,High,Email Campaign
7240-FQLHE,0.7148,High Risk,18,99.75,1836.25,Champions,1530.21,High Value,Yes,Critical,Personal Relationship Manager
6664-FPDAC,0.613,Medium Risk,56,111.95,6418.9,Champions,6418.9,Premium,Yes,High,Loyalty Reward
9972-VAFJJ,0.4123,Medium Risk,53,94.0,4871.45,Champions,4465.5,Premium,No,High,Loyalty Reward
0422-UXFAP,0.5897,Medium Risk,51,98.85,4947.55,Champions,4535.25,Premium,No,High,Loyalty Reward
1904-WAJAA,0.0608,Low Risk,24,64.35,1558.65,Loyal Customers,1039.1,High Value,No,Low,No Action Needed
5130-YPIRV,0.0454,Low Risk,62,72.0,4284.2,Champions,3927.18,Premium,No,Low,No Action Needed
2843-CQMEG,0.2888,Low Risk,24,49.7,1218.25,At Risk,609.12,Medium Value,No,Low,No Action Needed
6439-PKTRR,0.1402,Low Risk,70,80.7,5617.95,Champions,5149.79,Premium,No,Low,No Action Needed
5351-QESIO,0.7337,High Risk,1,24.2,24.2,Inactive,6.05,Low Value,No,High,Email Campaign
0786-VSSUD,0.6627,Medium Risk,16,39.0,679.85,At Risk,339.92,Medium Value,Yes,Medium,SMS Reminder
