customerID,Churn_Probability,Risk_Label,tenure,MonthlyCharges,TotalCharges,Segment,CLV_Enhanced,CLV_Tier,Churn,Priority,Retention_Strategy,Revenue_at_Risk
0168-XZKBB,0.8185,High Risk,19,86.85,1564.4,Loyal Customers,1042.93,High Value,No,Critical,Personal Relationship Manager,853.64
3785-NRHYR,0.602,Medium Risk,1,19.65,19.65,Inactive,4.91,Low Value,No,Medium,SMS Reminder,2.96
5196-SGOAK,0.9305,High Risk,1,75.7,75.7,At Risk,37.85,Low Value,Yes,High,Email Campaign,35.22
4537-DKTAL,0.749,High Risk,2,45.55,84.4,Inactive,28.13,Low Value,No,High,Email Campaign,21.07
7072-MBHEV,0.8081,High Risk,11,78.1,864.85,Loyal Customers,576.57,Medium Value,No,High,Discount Offer,465.93
5602-BVFMK,0.0708,Low Risk,12,19.3,228.75,Inactive,76.25,Low Value,No,Low,No Action Needed,5.4
6297-NOOPG,0.3294,Low Risk,70,110.5,7752.05,Champions,7752.05,Premium,No,Low,No Action Needed,2553.53
1891-UAWWU,0.7242,High Risk,20,90.8,1951.0,Loyal Customers,1463.25,High Value,Yes,Critical,Personal Relationship Manager,1059.69
8204-TIFGJ,0.1831,Low Risk,23,20.3,470.6,Inactive,156.87,Low Value,No,Low,No Action Needed,28.72
8050-DVOJX,0.0881,Low Risk,49,81.35,4060.9,Champions,3384.08,Premium,No,Low,No Action Needed,298.14
6108-OQZDQ,0.9272,High Risk,4,97.95,384.5,Loyal Customers,288.38,Medium Value,Yes,High,Discount Offer,267.39
0363-QJVFX,0.4314,Medium Risk,32,108.15,3432.9,Champions,3146.82,Premium,Yes,High,Loyalty Reward,1357.54
8903-XEBGX,0.7217,High Risk,2,55.3,108.65,Inactive,45.27,Low Value,No,High,Email Campaign,32.67
8169-SAEJD,0.07,Low Risk,69,56.55,3952.65,Loyal Customers,2964.49,High Value,No,Low,No Action Needed,207.51
9840-DVNDC,0.8147,High Risk,6,80.5,463.05,At Risk,231.52,Medium Value,Yes,High,Discount Offer,188.62
1089-XZWHH,0.0374,Low Risk,24,19.7,494.05,Inactive,164.68,Medium Value,No,Low,No Action Needed,6.16
2325-WINES,0.5241,Medium Risk,32,104.05,3416.85,Champions,3132.11,Premium,No,High,Loyalty Reward,1641.54
6064-ZATLR,0.0427,Low Risk,27,52.85,1498.65,At Risk,874.21,High Value,No,Low,No Action Needed,37.33
3096-JRDSO,0.7224,High Risk,27,104.3,2867.75,Champions,2389.79,High Value,Yes,Critical,Personal Relationship Manager,1726.38
7824-PANSQ,0.2461,Low Risk,58,80.65,4807.35,Champions,4006.13,Premium,No,Low,No Action Needed,985.91
8042-JVNFH,0.9028,High Risk,1,71.35,71.35,Inactive,29.73,Low Value,Yes,High,Email Campaign,26.84
9648-BCHKM,0.0743,Low Risk,18,24.65,471.35,Inactive,196.4,Medium Value,No,Low,No Action Needed,14.59
2888-ADFAO,0.0312,Low Risk,47,21.3,1041.8,Inactive,434.08,Medium Value,No,Low,No Action Needed,13.54
8707-HOEDG,0.239,Low Risk,70,110.2,7689.8,Champions,7689.8,Premium,No,Low,No Action Needed,1837.86
3374-LXDEV,0.7991,High Risk,13,89.4,1132.35,Loyal Customers,849.26,High Value,Yes,Critical,Personal Relationship Manager,678.64
4072-IPYLT,0.2188,Low Risk,36,51.05,1815.0,At Risk,1058.75,High Value,No,Low,No Action Needed,231.65
7167-PCEYD,0.0146,Low Risk,67,19.8,1311.3,At Risk,655.65,Medium Value,No,Low,No Action Needed,9.57
4936-YPJNK,0.2271,Low Risk,10,19.9,199.45,Inactive,66.48,Low Value,No,Low,No Action Needed,15.1
1580-BMCMR,0.638,Medium Risk,19,87.3,1637.3,Loyal Customers,1091.53,High Value,No,High,Loyalty Reward,696.4
4817-KEQSP,0.0132,Low Risk,71,19.85,1326.35,At Risk,663.18,Medium Value,No,Low,No Action Needed,8.75
6408-WHTEF,0.0104,Low Risk,72,89.4,6376.55,Champions,5845.17,Premium,No,Low,No Action Needed,60.79
9251-AWQGT,0.0224,Low Risk,48,20.0,935.9,Inactive,389.96,Medium Value,No,Low,No Action Needed,8.74
8749-CLJXC,0.6078,Medium Risk,1,20.05,20.05,Inactive,5.01,Low Value,No,Medium,SMS Reminder,3.05
7989-VCQOH,0.3024,Low Risk,18,83.25,1611.15,Loyal Customers,1208.36,High Value,No,Low,No Action Needed,365.41
5049-GLYVG,0.5606,Medium Risk,1,20.6,20.6,Inactive,5.15,Low Value,Yes,Medium,SMS Reminder,2.89
4199-QHJNM,0.2801,Low Risk,67,102.9,6989.7,Champions,6989.7,Premium,No,Low,No Action Needed,1957.81
8882-TLVRW,0.0137,Low Risk,69,39.1,2779.5,Loyal Customers,2084.62,High Value,No,Low,No Action Needed,28.56
5883-GTGVD,0.8782,High Risk,19,99.95,1931.75,Champions,1609.79,High Value,Yes,Critical,Personal Relationship Manager,1413.72
5135-GRQJV,0.0191,Low Risk,72,114.5,8331.95,Champions,8331.95,Premium,No,Low,No Action Needed,159.14
2384-OVPSA,0.0243,Low Risk,38,20.2,735.9,Inactive,306.62,Medium Value,No,Low,No Action Needed,7.45
1371-WEPDS,0.3156,Low Risk,40,55.8,2283.3,At Risk,1331.93,High Value,No,Low,No Action Needed,420.36
3580-GICBM,0.0215,Low Risk,61,24.2,1445.2,At Risk,843.03,High Value,No,Low,No Action Needed,18.13
4817-QRJSX,0.8355,High Risk,10,81.0,818.05,Loyal Customers,545.37,Medium Value,Yes,High,Discount Offer,455.66
9730-DRTMJ,0.1273,Low Risk,32,72.8,2333.05,Champions,1944.21,High Value,No,Low,No Action Needed,247.5
4686-UXDML,0.7975,High Risk,21,99.85,1992.55,Champions,1660.46,High Value,No,Critical,Personal Relationship Manager,1324.22
3349-ANQNH,0.5887,Medium Risk,59,99.5,5890.0,Champions,5890.0,Premium,No,High,Loyalty Reward,3467.44
2398-YPMUR,0.791,High Risk,13,70.15,916.75,Inactive,381.98,Medium Value,Yes,High,Discount Offer,302.15
0932-YIXYU,0.0204,Low Risk,47,20.25,1029.8,Inactive,429.08,Medium Value,No,Low,No Action Needed,8.75
7480-SPLEF,0.0194,Low Risk,69,26.0,1796.55,At Risk,1047.99,High Value,No,Low,No Action Needed,20.33
7636-XUHWW,0.3506,Low Risk,2,19.9,33.7,Inactive,8.43,Low Value,No,Low,No Action Needed,2.96
1431-CYWMH,0.1578,Low Risk,22,19.05,454.05,Inactive,151.35,Low Value,No,Low,No Action Needed,23.88
5937-EORGB,0.8246,High Risk,15,96.5,1392.25,Champions,1160.21,High Value,No,Critical,Personal Relationship Manager,956.71
6349-JDHQP,0.0854,Low Risk,53,19.85,1049.6,Inactive,437.33,Medium Value,No,Low,No Action Needed,37.35
5539-HIVAK,0.3238,Low Risk,28,25.7,734.6,Inactive,306.08,Medium Value,No,Low,No Action Needed,99.11
5847-MXBEO,0.0453,Low Risk,22,20.3,475.1,Inactive,158.37,Low Value,No,Low,No Action Needed,7.17
9985-MWVIX,0.9039,High Risk,1,70.15,70.15,Inactive,23.38,Low Value,Yes,High,Email Campaign,21.13
4583-PARNH,0.6243,Medium Risk,16,91.55,1540.05,Loyal Customers,1155.04,High Value,No,High,Loyalty Reward,721.09
1116-FRYVH,0.0582,Low Risk,48,39.4,1978.65,Loyal Customers,1319.1,High Value,No,Low,No Action Needed,76.77
1421-HCERK,0.5038,Medium Risk,30,105.7,3181.8,Champions,2916.65,High Value,No,High,Loyalty Reward,1469.41
9633-XQABV,0.8203,High Risk,3,70.25,229.7,Inactive,76.57,Low Value,No,High,Email Campaign,62.81
0716-BQNDX,0.1511,Low Risk,57,93.75,5625.55,Champions,5625.55,Premium,No,Low,No Action Needed,850.02
1265-XTECC,0.4494,Medium Risk,68,96.55,6581.9,Champions,6581.9,Premium,Yes,High,Loyalty Reward,2957.91
1183-CANVH,0.1097,Low Risk,23,60.0,1347.15,At Risk,785.84,Medium Value,No,Low,No Action Needed,86.21
1972-XMUWV,0.0413,Low Risk,65,59.8,3808.2,Loyal Customers,2856.15,High Value,No,Low,No Action Needed,117.96
8679-LZBMD,0.2514,Low Risk,44,90.65,3974.15,Champions,3311.79,Premium,No,Low,No Action Needed,832.58
3407-JMJQQ,0.1395,Low Risk,71,109.0,7661.8,Champions,7661.8,Premium,No,Low,No Action Needed,1068.82
6252-DFGTK,0.1125,Low Risk,37,68.1,2479.25,Loyal Customers,1859.44,High Value,No,Low,No Action Needed,209.19
1539-LNKHM,0.221,Low Risk,12,20.4,266.6,Inactive,88.87,Low Value,No,Low,No Action Needed,19.64
8645-KOMJQ,0.0497,Low Risk,69,81.95,5601.4,Champions,5134.62,Premium,No,Low,No Action Needed,255.19
0289-IVARM,0.261,Low Risk,35,60.55,1982.6,Loyal Customers,1321.73,High Value,No,Low,No Action Needed,344.97
9761-XUJWD,0.62,Medium Risk,5,65.6,339.9,At Risk,169.95,Medium Value,No,Medium,SMS Reminder,105.37
4057-FKCZK,0.0567,Low Risk,58,82.5,4828.05,Champions,4023.38,Premium,No,Low,No Action Needed,228.13
4291-TPNFG,0.0114,Low Risk,72,82.3,5980.55,Champions,5482.17,Premium,No,Low,No Action Needed,62.5
6087-YPWHO,0.0079,Low Risk,72,68.15,4808.7,Champions,4007.25,Premium,No,Low,No Action Needed,31.66
3090-QFUVD,0.5431,Medium Risk,1,20.3,20.3,Inactive,5.08,Low Value,No,Medium,SMS Reminder,2.76
2237-ZFSMY,0.4206,Medium Risk,39,95.55,3692.85,Champions,3385.11,Premium,Yes,High,Loyalty Reward,1423.78
1722-LDZJS,0.0929,Low Risk,53,20.2,1068.15,Inactive,445.06,Medium Value,No,Low,No Action Needed,41.35
1818-ESQMW,0.6512,Medium Risk,27,89.2,2383.6,Loyal Customers,1589.07,High Value,No,High,Loyalty Reward,1034.8
4871-JTKJF,0.9421,High Risk,1,69.65,69.65,Inactive,23.22,Low Value,Yes,High,Email Campaign,21.88
1415-YFWLT,0.9517,High Risk,1,89.3,89.3,At Risk,52.09,Low Value,Yes,High,Email Campaign,49.57
7401-RUBNK,0.6002,Medium Risk,18,74.8,1438.05,At Risk,838.86,High Value,No,High,Loyalty Reward,503.48
0506-YLVKJ,0.0232,Low Risk,46,20.2,917.45,Inactive,382.27,Medium Value,No,Low,No Action Needed,8.87
8661-BOYNW,0.0288,Low Risk,72,84.4,6096.45,Champions,5588.41,Premium,No,Low,No Action Needed,160.95
6711-VTNRE,0.5648,Medium Risk,36,87.55,3078.1,Loyal Customers,2308.57,High Value,Yes,High,Loyalty Reward,1303.88
4815-GBTCD,0.7953,High Risk,4,25.15,99.95,Inactive,24.99,Low Value,No,High,Email Campaign,19.87
2805-AUFQN,0.0297,Low Risk,25,19.8,475.2,Inactive,158.4,Low Value,No,Low,No Action Needed,4.7
0980-PVMRC,0.4957,Medium Risk,40,50.85,2036.55,Loyal Customers,1357.7,High Value,No,High,Loyalty Reward,673.01
7233-DRTRF,0.6024,Medium Risk,63,102.4,6444.05,Champions,6444.05,Premium,No,High,Loyalty Reward,3881.9
3500-RMZLT,0.7375,High Risk,15,96.3,1426.75,Champions,1188.96,High Value,Yes,Critical,Personal Relationship Manager,876.86
3873-NFTGI,0.5015,Medium Risk,14,55.5,767.55,At Risk,447.74,Medium Value,No,Medium,SMS Reminder,224.54
1162-ECVII,0.0775,Low Risk,72,109.75,7932.5,Champions,7932.5,Premium,No,Low,No Action Needed,614.77
7048-GXDAY,0.5246,Medium Risk,39,106.4,4040.65,Champions,3703.93,Premium,No,High,Loyalty Reward,1943.08
8571-ZCMCX,0.0719,Low Risk,47,60.0,2768.65,Loyal Customers,2076.49,High Value,No,Low,No Action Needed,149.3
1169-WCVAK,0.3873,Low Risk,19,88.8,1672.35,Loyal Customers,1254.26,High Value,No,Low,No Action Needed,485.77
4548-SDBKE,0.917,High Risk,5,85.2,474.8,At Risk,276.97,Medium Value,Yes,High,Discount Offer,253.98
8066-POXGX,0.7046,High Risk,13,35.1,446.1,Inactive,148.7,Low Value,Yes,High,Email Campaign,104.77
7129-CAKJW,0.544,Medium Risk,17,80.05,1345.65,Loyal Customers,897.1,High Value,No,High,Loyalty Reward,488.02
8695-ARGXZ,0.7742,High Risk,34,75.55,2425.4,Loyal Customers,1616.93,High Value,No,Critical,Personal Relationship Manager,1251.83
3570-YUEKJ,0.3855,Low Risk,42,49.55,2077.95,At Risk,1212.14,High Value,No,Low,No Action Needed,467.28
4143-OOBWZ,0.8846,High Risk,5,81.3,416.3,At Risk,242.84,Medium Value,Yes,High,Discount Offer,214.82
1555-HAPSU,0.0103,Low Risk,71,23.9,1663.5,At Risk,970.38,High Value,No,Low,No Action Needed,9.99
1697-NVVGY,0.3095,Low Risk,19,66.4,1286.05,At Risk,750.2,Medium Value,No,Low,No Action Needed,232.19
7854-EKTJL,0.3681,Low Risk,2,19.6,35.85,Inactive,8.96,Low Value,Yes,Low,No Action Needed,3.3
8464-EETCQ,0.0066,Low Risk,57,18.8,1094.35,At Risk,547.17,Medium Value,No,Low,No Action Needed,3.61
2419-FSORS,0.2104,Low Risk,72,108.4,7719.5,Champions,7719.5,Premium,No,Low,No Action Needed,1624.18
8132-YPVBX,0.8384,High Risk,6,85.95,514.6,At Risk,300.18,Medium Value,No,High,Discount Offer,251.67
9102-IAYHT,0.7958,High Risk,17,85.45,1451.6,Loyal Customers,967.73,High Value,Yes,Critical,Personal Relationship Manager,770.12
6754-LZUKA,0.0327,Low Risk,61,80.9,4932.5,Champions,4521.46,Premium,No,Low,No Action Needed,147.85
3422-LYEPQ,0.9232,High Risk,1,71.0,71.0,Inactive,29.58,Low Value,Yes,High,Email Campaign,27.31
8099-MZPUJ,0.168,Low Risk,48,111.8,5443.65,Champions,4990.01,Premium,No,Low,No Action Needed,838.32
0787-LHDYT,0.2299,Low Risk,16,20.6,330.25,Inactive,110.08,Low Value,No,Low,No Action Needed,25.31
2642-DTVCO,0.8879,High Risk,9,85.05,746.5,At Risk,435.46,Medium Value,Yes,High,Discount Offer,386.64
0374-IOEGQ,0.749,High Risk,3,44.6,122.7,Inactive,40.9,Low Value,No,High,Email Campaign,30.63
4361-JEIVL,0.8082,High Risk,1,44.4,44.4,Inactive,14.8,Low Value,Yes,High,Email Campaign,11.96
3197-NNYNB,0.2752,Low Risk,65,105.1,6631.85,Champions,6631.85,Premium,No,Low,No Action Needed,1825.09
3396-DKDEL,0.0707,Low Risk,70,115.15,8250.0,Champions,8250.0,Premium,No,Low,No Action Needed,583.28
1752-OZXFY,0.0482,Low Risk,60,59.8,3561.15,Loyal Customers,2670.86,High Value,No,Low,No Action Needed,128.74
9066-QRSDU,0.0403,Low Risk,69,26.3,1763.55,At Risk,1028.74,High Value,No,Low,No Action Needed,41.46
9112-WSNPU,0.6713,Medium Risk,35,70.55,2419.0,At Risk,1411.08,High Value,No,High,Loyalty Reward,947.26
9867-NNXLC,0.1574,Low Risk,22,20.05,470.2,Inactive,156.73,Low Value,No,Low,No Action Needed,24.67
5321-NTRKC,0.0808,Low Risk,66,79.85,5234.95,Champions,4798.7,Premium,No,Low,No Action Needed,387.73
1363-TXLSL,0.9365,High Risk,1,70.3,70.3,Inactive,23.43,Low Value,Yes,High,Email Campaign,21.94
9507-EXLTT,0.9185,High Risk,1,79.35,79.35,At Risk,39.67,Low Value,Yes,High,Email Campaign,36.44
3161-GETRM,0.6096,Medium Risk,34,90.05,3097.0,Champions,2580.83,High Value,No,High,Loyalty Reward,1573.27
0402-OAMEN,0.0094,Low Risk,72,24.45,1709.1,At Risk,996.98,High Value,No,Low,No Action Needed,9.37
6933-VLYFX,0.2662,Low Risk,31,59.95,1848.8,Loyal Customers,1386.6,High Value,No,Low,No Action Needed,369.11
6754-WKSHP,0.1045,Low Risk,30,25.35,723.3,At Risk,361.65,Medium Value,No,Low,No Action Needed,37.79
9846-GKXAS,0.8584,High Risk,9,90.8,809.75,Loyal Customers,539.83,Medium Value,Yes,High,Discount Offer,463.39
6017-PPLPX,0.709,High Risk,20,70.45,1470.95,At Risk,735.48,Medium Value,Yes,High,Discount Offer,521.46
4976-LNFVV,0.5271,Medium Risk,19,34.3,577.15,Inactive,240.48,Medium Value,No,Medium,SMS Reminder,126.76
5055-MGMGF,0.5085,Medium Risk,65,105.05,6914.95,Champions,6914.95,Premium,No,High,Loyalty Reward,3516.25
4641-FROLU,0.0204,Low Risk,30,19.3,602.9,Inactive,251.21,Medium Value,No,Low,No Action Needed,5.12
2862-JVEOY,0.0382,Low Risk,6,19.15,124.4,Inactive,31.1,Low Value,No,Low,No Action Needed,1.19
2969-QWUBZ,0.7483,High Risk,2,51.4,96.8,At Risk,48.4,Low Value,No,High,Email Campaign,36.22
9822-BIIGN,0.1789,Low Risk,53,71.85,3827.9,Champions,3189.92,Premium,No,Low,No Action Needed,570.68
2077-MPJQO,0.8686,High Risk,7,75.4,533.05,At Risk,266.52,Medium Value,No,High,Discount Offer,231.5
1534-OULXE,0.0435,Low Risk,61,49.7,2961.4,Loyal Customers,1974.27,High Value,No,Low,No Action Needed,85.88
7136-RVDTZ,0.6149,Medium Risk,70,45.25,3264.45,Loyal Customers,2176.3,High Value,Yes,High,Loyalty Reward,1338.21
2971-SGAFL,0.4604,Medium Risk,13,78.75,995.35,Loyal Customers,746.51,Medium Value,No,Medium,SMS Reminder,343.69
1480-IVEVR,0.1547,Low Risk,35,81.6,2815.25,Loyal Customers,2111.44,High Value,No,Low,No Action Needed,326.64
2905-KFQUV,0.785,High Risk,2,70.4,154.8,Inactive,64.5,Low Value,No,High,Email Campaign,50.63
4581-SSPWD,0.8827,High Risk,3,75.8,246.3,At Risk,123.15,Low Value,Yes,High,Email Campaign,108.7
3370-HXOPH,0.8765,High Risk,3,76.1,257.6,At Risk,128.8,Low Value,No,High,Email Campaign,112.89
9391-YZEJW,0.3455,Low Risk,62,94.0,5757.2,Champions,5277.43,Premium,No,Low,No Action Needed,1823.35
9958-MEKUC,0.048,Low Risk,72,103.95,7517.7,Champions,7517.7,Premium,No,Low,No Action Needed,360.85
0281-CNTZX,0.0121,Low Risk,63,19.95,1234.8,At Risk,617.4,Medium Value,No,Low,No Action Needed,7.47
6927-WTFIV,0.5865,Medium Risk,20,71.3,1389.2,At Risk,694.6,Medium Value,Yes,Medium,SMS Reminder,407.38
4118-CEVPF,0.381,Low Risk,35,110.8,3836.3,Champions,3516.61,Premium,No,Low,No Action Needed,1339.83
3398-ZOUAA,0.735,High Risk,21,69.1,1474.75,Inactive,614.48,Medium Value,Yes,High,Discount Offer,451.64
9114-VEPUF,0.1908,Low Risk,62,96.1,6001.45,Champions,6001.45,Premium,No,Low,No Action Needed,1145.08
7876-BEUTG,0.5388,Medium Risk,15,48.8,720.1,At Risk,360.05,Medium Value,No,Medium,SMS Reminder,193.99
2338-BQEZT,0.2697,Low Risk,55,50.55,2832.75,At Risk,1652.44,High Value,No,Low,No Action Needed,445.66
9873-MNDKV,0.3939,Low Risk,11,44.65,472.25,Inactive,196.77,Medium Value,No,Low,No Action Needed,77.51
0378-NHQXU,0.743,High Risk,17,88.25,1460.65,Loyal Customers,973.77,High Value,Yes,Critical,Personal Relationship Manager,723.51
8241-JUIQO,0.0536,Low Risk,61,19.45,1336.35,At Risk,668.18,Medium Value,No,Low,No Action Needed,35.81
2194-IIQOF,0.0355,Low Risk,71,89.3,6388.65,Champions,5856.26,Premium,No,Low,No Action Needed,207.9
4512-ZUIYL,0.7721,High Risk,2,70.0,153.05,Inactive,51.02,Low Value,Yes,High,Email Campaign,39.39
9631-RXVJM,0.0123,Low Risk,35,19.25,677.9,Inactive,282.46,Medium Value,No,Low,No Action Needed,3.47
9584-EXCDZ,0.5251,Medium Risk,17,70.5,1165.6,At Risk,582.8,Medium Value,No,Medium,SMS Reminder,306.03
7969-AULMZ,0.8448,High Risk,21,97.35,2119.5,Loyal Customers,1589.62,High Value,Yes,Critical,Personal Relationship Manager,1342.91
5093-FEGLU,0.0362,Low Risk,47,19.65,921.55,Inactive,383.98,Medium Value,No,Low,No Action Needed,13.9
2621-UDNLU,0.3315,Low Risk,3,20.85,72.0,Inactive,18.0,Low Value,No,Low,No Action Needed,5.97
7526-IVLYU,0.3761,Low Risk,3,19.65,68.35,Inactive,17.09,Low Value,No,Low,No Action Needed,6.43
2428-HYUNX,0.0387,Low Risk,44,19.35,847.25,Inactive,353.02,Medium Value,No,Low,No Action Needed,13.66
9214-EKVXR,0.7782,High Risk,1,44.0,44.0,Inactive,14.67,Low Value,No,High,Email Campaign,11.42
3410-MHHUM,0.1867,Low Risk,44,94.4,4295.35,Champions,3937.4,Premium,No,Low,No Action Needed,735.11
0568-ONFPC,0.4544,Medium Risk,5,25.9,135.0,Inactive,45.0,Low Value,Yes,Medium,SMS Reminder,20.45
0733-VUNUW,0.249,Low Risk,24,55.65,1400.55,At Risk,816.99,High Value,Yes,Low,No Action Needed,203.43
4550-EVXNY,0.9299,High Risk,1,69.65,69.65,Inactive,23.22,Low Value,Yes,High,Email Campaign,21.59
2122-YWVYA,0.6835,Medium Risk,18,75.4,1380.4,At Risk,805.23,Medium Value,No,Medium,SMS Reminder,550.37
2968-SSGAA,0.9344,High Risk,10,100.6,1060.2,Champions,883.5,High Value,Yes,Critical,Personal Relationship Manager,825.54
2296-DKZFP,0.0375,Low Risk,65,71.0,4386.2,Champions,4020.68,Premium,No,Low,No Action Needed,150.78
4844-JJWUY,0.9398,High Risk,1,86.0,86.0,At Risk,50.17,Low Value,Yes,High,Email Campaign,47.15
6777-TGHTM,0.5847,Medium Risk,53,106.95,5785.5,Champions,5303.38,Premium,Yes,High,Loyalty Reward,3100.89
8909-BOLNL,0.1008,Low Risk,3,21.2,52.05,Inactive,13.01,Low Value,No,Low,No Action Needed,1.31
6603-YRDCJ,0.0358,Low Risk,33,61.05,2018.4,Loyal Customers,1345.6,High Value,No,Low,No Action Needed,48.17
3538-WZPHD,0.8236,High Risk,3,29.6,79.45,Inactive,19.86,Low Value,Yes,High,Email Campaign,16.36
3229-USWAR,0.1832,Low Risk,34,79.95,2727.3,Champions,2272.75,High Value,No,Low,No Action Needed,416.37
2138-VFAPZ,0.0386,Low Risk,14,19.7,263.65,Inactive,87.88,Low Value,No,Low,No Action Needed,3.39
6131-JLWZM,0.2282,Low Risk,13,20.3,275.4,Inactive,91.8,Low Value,No,Low,No Action Needed,20.95
4785-QRJHC,0.254,Low Risk,46,59.9,2816.65,Loyal Customers,2112.49,High Value,Yes,Low,No Action Needed,536.57
0269-XFESX,0.0992,Low Risk,23,24.35,538.5,Inactive,224.38,Medium Value,No,Low,No Action Needed,22.26
1709-EJDOX,0.0308,Low Risk,47,19.75,948.9,Inactive,395.38,Medium Value,No,Low,No Action Needed,12.18
4316-XCSLJ,0.297,Low Risk,17,50.3,846.8,At Risk,423.4,Medium Value,No,Low,No Action Needed,125.75
8610-WFCJF,0.7722,High Risk,49,95.6,4783.5,Champions,3986.25,Premium,Yes,Critical,Personal Relationship Manager,3078.18
9693-XMUOB,0.6466,Medium Risk,59,50.25,2997.45,Loyal Customers,2248.09,High Value,No,High,Loyalty Reward,1453.61
0383-CLDDA,0.0584,Low Risk,69,85.35,5897.4,Champions,5405.95,Premium,No,Low,No Action Needed,315.71
4905-JEFDW,0.4003,Medium Risk,11,41.6,470.6,At Risk,235.3,Medium Value,Yes,Medium,SMS Reminder,94.19
2709-UQGNP,0.3301,Low Risk,10,51.65,524.5,At Risk,262.25,Medium Value,No,Low,No Action Needed,86.57
3549-ZTMNH,0.0789,Low Risk,12,24.0,269.65,Inactive,112.35,Low Value,No,Low,No Action Needed,8.86
7881-INRLC,0.7039,High Risk,45,100.85,4740.0,Champions,4345.0,Premium,Yes,Critical,Personal Relationship Manager,3058.45
8033-ATFAS,0.3264,Low Risk,39,59.85,2341.5,Loyal Customers,1561.0,High Value,No,Low,No Action Needed,509.51
1635-NZATJ,0.0147,Low Risk,71,25.45,1789.65,At Risk,1043.96,High Value,No,Low,No Action Needed,15.35
0562-HKHML,0.0103,Low Risk,71,23.9,1626.4,At Risk,948.73,High Value,No,Low,No Action Needed,9.77
8277-RVRSV,0.0747,Low Risk,33,24.15,800.3,At Risk,400.15,Medium Value,No,Low,No Action Needed,29.89
9943-VSZUV,0.3858,Low Risk,67,75.7,5060.85,Loyal Customers,3795.64,Premium,No,Low,No Action Needed,1464.36
0117-LFRMW,0.2727,Low Risk,37,40.2,1448.8,Loyal Customers,965.87,High Value,Yes,Low,No Action Needed,263.39
6172-FECYY,0.656,Medium Risk,49,84.5,4254.85,Loyal Customers,3191.14,Premium,Yes,High,Loyalty Reward,2093.39
7054-ENNGU,0.3309,Low Risk,9,50.85,466.6,Inactive,194.42,Medium Value,No,Low,No Action Needed,64.33
1455-HFBXA,0.0461,Low Risk,52,91.6,4627.8,Champions,4242.15,Premium,No,Low,No Action Needed,195.56
9402-CXWPL,0.3668,Low Risk,70,98.9,6838.6,Champions,6838.6,Premium,No,Low,No Action Needed,2508.4
1628-BIZYP,0.9382,High Risk,1,85.0,85.0,At Risk,49.58,Low Value,No,High,Email Campaign,46.52
1965-AKTSX,0.8469,High Risk,14,78.95,1101.85,Loyal Customers,734.57,Medium Value,Yes,High,Discount Offer,622.11
0082-LDZUE,0.7759,High Risk,1,44.3,44.3,Inactive,14.77,Low Value,No,High,Email Campaign,11.46
4786-UKSNZ,0.5606,Medium Risk,1,20.2,20.2,Inactive,5.05,Low Value,Yes,Medium,SMS Reminder,2.83
5343-SGUBI,0.1105,Low Risk,52,80.2,4297.6,Loyal Customers,3223.2,Premium,No,Low,No Action Needed,356.16
0856-NAOES,0.3974,Low Risk,6,60.9,414.1,At Risk,207.05,Medium Value,No,Low,No Action Needed,82.28
1976-AZZPJ,0.4803,Medium Risk,7,34.2,256.6,Inactive,85.53,Low Value,No,Medium,SMS Reminder,41.08
7248-VZQLC,0.5625,Medium Risk,47,85.2,3969.35,Loyal Customers,2977.01,High Value,Yes,High,Loyalty Reward,1674.57
6156-UZDLF,0.1116,Low Risk,26,87.15,2274.1,Loyal Customers,1516.07,High Value,No,Low,No Action Needed,169.19
3099-OONVS,0.2189,Low Risk,25,54.3,1296.8,At Risk,756.47,Medium Value,No,Low,No Action Needed,165.59
9500-WBGRP,0.0076,Low Risk,69,19.1,1268.85,At Risk,634.42,Medium Value,No,Low,No Action Needed,4.82
5183-KLYEM,0.0278,Low Risk,72,112.75,8192.6,Champions,8192.6,Premium,No,Low,No Action Needed,227.75
5144-PQCDZ,0.2931,Low Risk,4,19.95,59.25,Inactive,14.81,Low Value,No,Low,No Action Needed,4.34
8514-VZHEB,0.0596,Low Risk,59,19.5,1147.85,At Risk,573.92,Medium Value,No,Low,No Action Needed,34.21
6625-IUTTT,0.0373,Low Risk,67,65.55,4361.55,Loyal Customers,3271.16,Premium,No,Low,No Action Needed,122.01
9355-NPPFS,0.6761,Medium Risk,26,78.8,2006.1,At Risk,1170.22,High Value,No,High,Loyalty Reward,791.19
