customerID,tenure,MonthlyCharges,TotalCharges,RFM_Score,Segment,CLV_Enhanced,CLV_Tier,Churn
5832-XKAES,2,69.8,134.7,4,Inactive,44.9,Low Value,Yes
3205-MXZRA,26,59.45,1507.0,7,At Risk,879.08,High Value,No
4701-AHWMW,55,54.55,2978.3,8,Loyal Customers,1985.53,High Value,Yes
8317-BVKSO,14,20.05,299.3,4,Inactive,99.77,Low Value,No
5702-KVQRD,71,82.55,5832.65,11,Champions,5346.6,Premium,No
0083-PIVIK,64,81.25,5567.55,11,Champions,5103.59,Premium,No
9210-IAHGH,7,70.75,450.8,7,At Risk,262.97,Medium Value,Yes
6169-PGNCD,57,74.3,4166.35,11,Champions,3819.15,Premium,No
0023-XUOPT,13,94.1,1215.6,10,Champions,1013.0,High Value,Yes
4592-IWTJI,3,29.7,91.7,3,Inactive,22.92,Low Value,Yes
4909-JOUPP,72,109.7,7898.45,12,Champions,7898.45,Premium,No
4657-FWVFY,40,96.35,3915.4,11,Champions,3589.12,Premium,No
2257-BOVXD,14,66.6,979.5,7,At Risk,571.38,Medium Value,No
7729-JTEEC,2,44.5,90.05,4,Inactive,30.02,Low Value,No
7632-MNYOY,66,110.9,7432.05,12,Champions,7432.05,Premium,Yes
6518-LGAOV,38,105.0,4026.4,11,Champions,3690.87,Premium,Yes
7242-QZLXF,1,25.3,25.3,3,Inactive,6.32,Low Value,Yes
4576-CSAJH,22,55.15,1193.05,7,At Risk,695.95,Medium Value,Yes
1000-AJSLD,1,20.1,20.1,3,Inactive,5.03,Low Value,Yes
9696-RMYBA,5,80.1,398.55,6,At Risk,199.28,Medium Value,No
8690-UPCZI,29,69.05,1958.45,8,Loyal Customers,1305.63,High Value,No
1062-LHZOD,1,69.9,69.9,4,Inactive,23.3,Low Value,Yes
9770-LXDBK,3,20.4,63.15,3,Inactive,15.79,Low Value,No
4086-WITJG,71,19.7,1301.1,6,At Risk,650.55,Medium Value,No
8344-WFMFH,9,50.1,484.05,5,Inactive,201.69,Medium Value,No
9600-NAXZN,43,101.4,4528.0,11,Champions,4150.67,Premium,Yes
8822-KNBHV,48,83.45,3887.85,10,Champions,3239.88,Premium,No
8404-FYDIB,26,86.65,2208.75,8,Loyal Customers,1472.5,High Value,No
2791-SFVEW,9,20.15,238.15,3,Inactive,59.54,Low Value,No
6457-USBER,1,80.8,80.8,6,At Risk,40.4,Low Value,Yes
6762-NSODU,46,19.4,958.15,5,Inactive,399.23,Medium Value,No
4662-EKDPQ,2,62.05,118.3,6,At Risk,59.15,Low Value,Yes
9248-OJYKK,1,76.45,76.45,6,At Risk,38.22,Low Value,Yes
9888-ZCUMM,64,60.05,3845.45,10,Champions,3204.54,Premium,No
3398-FSHON,12,91.3,1094.5,9,Loyal Customers,820.88,High Value,Yes
3319-DWOEP,6,95.75,573.75,8,Loyal Customers,382.5,Medium Value,Yes
1074-WVEVG,59,20.35,1267.0,6,At Risk,633.5,Medium Value,No
9979-RGMZT,7,94.05,633.45,8,Loyal Customers,422.3,Medium Value,No
6437-UDQJM,72,84.1,6129.65,11,Champions,5618.85,Premium,No
1226-IENZN,16,78.75,1218.25,7,At Risk,710.65,Medium Value,No
2108-GLPQB,25,55.55,1405.3,7,At Risk,819.76,High Value,No
9259-PACGQ,34,62.65,2274.9,9,Loyal Customers,1706.18,High Value,Yes
4415-IJZTP,1,74.5,74.5,6,At Risk,37.25,Low Value,Yes
1465-VINDH,10,102.1,1068.85,10,Champions,890.71,High Value,Yes
5474-LAMUQ,24,20.1,533.9,4,Inactive,177.97,Medium Value,No
3468-DRVQJ,10,70.3,676.15,8,Loyal Customers,450.77,Medium Value,No
1122-YJBCS,69,53.65,3804.4,9,Loyal Customers,2853.3,High Value,No
4990-ALDGW,57,20.75,1118.8,6,At Risk,559.4,Medium Value,No
4816-OKWNX,50,103.4,5236.4,11,Champions,4800.03,Premium,No
3315-IKYZQ,28,50.8,1386.8,7,At Risk,808.97,Medium Value,No
2810-FTLEM,16,50.15,762.25,6,At Risk,381.12,Medium Value,Yes
4747-LCAQL,25,79.0,1902.0,9,Loyal Customers,1426.5,High Value,No
3411-WLRSQ,3,74.6,239.05,6,At Risk,119.52,Low Value,No
0898-XCGTF,61,96.5,5673.7,11,Champions,5200.89,Premium,No
8006-PYCSW,2,20.1,39.8,3,Inactive,9.95,Low Value,No
8249-THVEC,51,19.4,997.75,5,Inactive,415.73,Medium Value,No
8722-PRFDV,71,77.55,5574.35,11,Champions,5109.82,Premium,No
2164-SOQXL,20,20.05,406.05,4,Inactive,135.35,Low Value,No
4020-KIUDI,6,19.85,138.85,3,Inactive,34.71,Low Value,No
5850-BDWCY,6,20.2,123.65,3,Inactive,30.91,Low Value,No
2038-YSEZE,29,67.45,1801.1,8,Loyal Customers,1200.73,High Value,No
0827-ITJPH,36,18.55,689.0,5,Inactive,287.08,Medium Value,No
8799-OXZMD,28,29.75,790.7,4,Inactive,263.57,Medium Value,No
1925-TIBLE,7,86.5,582.5,7,At Risk,339.79,Medium Value,Yes
1705-GUHPV,63,24.2,1618.2,7,At Risk,943.95,High Value,No
4779-ZGICK,48,23.55,1173.35,6,At Risk,586.67,Medium Value,No
0048-PIHNL,49,20.45,900.9,5,Inactive,375.38,Medium Value,No
0818-OCPZO,27,81.45,2122.05,8,Loyal Customers,1414.7,High Value,Yes
3967-KXAPS,72,92.3,6719.9,12,Champions,6719.9,Premium,No
1447-GIQMR,1,69.15,69.15,4,Inactive,23.05,Low Value,Yes
3704-IEAXF,72,53.65,3784.0,9,Loyal Customers,2838.0,High Value,No
6810-VCAEX,47,39.65,1798.65,8,Loyal Customers,1199.1,High Value,No
0674-EYYZV,1,54.65,54.65,5,Inactive,22.77,Low Value,No
4480-MBMLB,36,104.8,3886.45,11,Champions,3562.58,Premium,No
1395-OFUWC,43,29.3,1224.05,5,Inactive,510.02,Medium Value,No
0822-QGCXA,27,83.85,2310.2,9,Loyal Customers,1732.65,High Value,No
0872-NXJYS,9,79.55,723.4,6,At Risk,361.7,Medium Value,Yes
2832-KJCRD,38,103.65,3988.5,11,Champions,3656.12,Premium,No
3588-WSTTJ,35,99.05,3554.6,11,Champions,3258.38,Premium,No
5090-EMGTC,59,100.05,6034.85,12,Champions,6034.85,Premium,No
2346-CZYIL,27,20.35,531.6,4,Inactive,177.2,Medium Value,No
3798-EPWRR,2,43.95,85.1,4,Inactive,28.37,Low Value,No
6258-NGCNG,7,23.5,173.0,4,Inactive,57.67,Low Value,No
4186-ZBUEW,36,70.7,2511.95,10,Champions,2093.29,High Value,No
5274-XHAKY,41,94.3,3893.6,11,Champions,3569.13,Premium,No
1442-BQPVU,13,29.15,357.15,4,Inactive,119.05,Low Value,No
3978-YNKDD,19,20.85,467.5,4,Inactive,155.83,Low Value,No
4940-KHCWD,60,37.7,2288.7,9,Loyal Customers,1716.52,High Value,No
9412-ARGBX,48,95.5,4627.85,11,Champions,4242.2,Premium,Yes
1389-CXMLU,3,91.05,289.1,8,Loyal Customers,192.73,Medium Value,Yes
9589-ABEPT,69,92.45,6460.55,12,Champions,6460.55,Premium,No
9388-ZEYVT,43,44.15,1931.3,8,Loyal Customers,1287.53,High Value,No
0305-SQECB,11,36.05,402.6,6,At Risk,201.3,Medium Value,No
7605-SNLQG,45,50.25,2221.55,7,At Risk,1295.9,High Value,No
4670-TABXH,72,109.75,7758.9,12,Champions,7758.9,Premium,No
5561-NWEVX,2,79.2,172.85,7,At Risk,100.83,Low Value,Yes
0064-SUDOG,12,20.3,224.5,4,Inactive,74.83,Low Value,No
8561-NMTBD,67,112.35,7388.45,12,Champions,7388.45,Premium,No
5161-XEUVX,37,94.3,3460.95,11,Champions,3172.54,Premium,No
8292-FRFZQ,39,41.15,1700.9,8,Loyal Customers,1133.93,High Value,No
8591-NXRCV,41,74.65,3090.65,10,Champions,2575.54,High Value,No
7895-VONWT,25,48.25,1293.8,7,At Risk,754.72,Medium Value,No
4526-RMTLL,8,76.15,645.8,8,Loyal Customers,430.53,Medium Value,No
6253-GNHWH,71,71.1,5224.95,11,Champions,4789.54,Premium,No
4566-NECEV,5,96.55,500.1,9,Loyal Customers,375.08,Medium Value,No
8080-POTJR,30,79.3,2427.1,10,Champions,2022.58,High Value,No
6906-MPARY,40,89.6,3488.15,9,Loyal Customers,2616.11,High Value,No
3662-FXJFO,54,20.5,1035.7,5,Inactive,431.54,Medium Value,No
8107-RZLNV,72,106.3,7565.35,12,Champions,7565.35,Premium,No
0516-OOHAR,28,100.35,2799.0,10,Champions,2332.5,High Value,No
2027-CWDNU,18,85.6,1601.5,8,Loyal Customers,1067.67,High Value,No
2737-WFVYW,2,45.25,85.5,5,Inactive,35.62,Low Value,Yes
9912-OMZDS,59,106.15,6256.2,12,Champions,6256.2,Premium,No
3733-ZEECP,22,51.1,1232.9,6,At Risk,616.45,Medium Value,No
7878-RTCZG,1,19.9,19.9,3,Inactive,4.97,Low Value,No
2452-MRMZF,72,25.7,1937.4,7,At Risk,1130.15,High Value,No
2272-QAGFO,14,74.3,1096.25,7,At Risk,639.48,Medium Value,Yes
7103-IPXPJ,50,99.4,5059.75,11,Champions,4638.1,Premium,No
4342-HFXWS,48,69.7,3023.65,9,Loyal Customers,2267.74,High Value,No
3545-CNWRG,49,98.35,4889.2,11,Champions,4481.77,Premium,No
1785-BPHTP,28,85.45,2289.9,8,Loyal Customers,1526.6,High Value,No
4989-LIXVT,68,95.9,6503.2,12,Champions,6503.2,Premium,No
7315-WYOAW,13,100.75,1313.25,10,Champions,1094.38,High Value,No
1173-XZPYF,11,89.2,990.3,8,Loyal Customers,660.2,Medium Value,No
9850-OWRHQ,3,74.1,228.0,6,At Risk,114.0,Low Value,Yes
3768-NLUBH,57,100.6,5746.15,12,Champions,5746.15,Premium,Yes
8676-TRMJS,3,75.0,209.1,6,At Risk,104.55,Low Value,Yes
2509-TFPJU,72,25.75,1864.2,7,At Risk,1087.45,High Value,No
9530-GRMJG,70,84.1,5979.7,11,Champions,5481.39,Premium,No
6898-RBTLU,49,79.3,3902.45,10,Champions,3252.04,Premium,No
5481-NTDOH,67,107.05,7142.5,12,Champions,7142.5,Premium,No
2068-WWXQZ,46,20.05,902.0,5,Inactive,375.83,Medium Value,No
7359-SSBJK,64,70.2,4481.0,10,Champions,3734.17,Premium,Yes
2061-VVFST,37,19.5,805.2,5,Inactive,335.5,Medium Value,No
0685-MLYYM,2,70.75,154.85,5,Inactive,64.52,Low Value,Yes
0749-IRGQE,13,45.3,528.45,6,At Risk,264.23,Medium Value,No
2380-DAMQP,72,115.15,8349.7,12,Champions,8349.7,Premium,No
2256-YLYLP,68,72.95,4953.25,11,Champions,4540.48,Premium,No
1272-ILHFG,15,19.65,332.65,4,Inactive,110.88,Low Value,No
0164-XAIRP,24,19.55,470.2,4,Inactive,156.73,Low Value,No
5666-CYCYZ,24,89.55,2259.35,8,Loyal Customers,1506.23,High Value,No
4011-ARPHK,27,50.35,1411.35,6,At Risk,705.68,Medium Value,No
8182-PNAGI,12,50.25,593.75,6,At Risk,296.88,Medium Value,Yes
6365-HITVU,71,87.25,6328.7,11,Champions,5801.31,Premium,No
7558-IMLMT,67,20.8,1411.9,6,At Risk,705.95,Medium Value,No
9488-FYQAU,63,109.25,6841.4,12,Champions,6841.4,Premium,No
3590-TCXTB,1,20.35,20.35,3,Inactive,5.09,Low Value,No
6994-KERXL,4,55.9,238.5,5,Inactive,99.38,Low Value,No
7957-RYHQD,40,79.2,3233.85,9,Loyal Customers,2425.39,High Value,Yes
2180-DXNEG,12,96.0,1062.1,9,Loyal Customers,796.58,Medium Value,Yes
1960-UOTYM,52,79.2,4016.3,10,Champions,3346.92,Premium,No
2740-JFBOK,10,24.0,226.55,5,Inactive,94.4,Low Value,No
6500-JVEGC,68,101.35,7110.75,12,Champions,7110.75,Premium,No
5515-AKOAJ,54,100.1,5440.9,11,Champions,4987.49,Premium,Yes
8976-OQHGT,4,56.5,235.1,6,At Risk,117.55,Low Value,Yes
5245-VDBUR,52,35.45,1958.95,6,At Risk,979.48,High Value,No
6230-BSUXY,1,85.0,85.0,7,At Risk,49.58,Low Value,Yes
8469-SNFFH,70,79.4,5528.9,11,Champions,5068.16,Premium,No
2144-ESWKO,43,35.2,1463.7,6,At Risk,731.85,Medium Value,No
1241-FPMOF,52,19.65,1025.05,5,Inactive,427.1,Medium Value,No
9928-BZVLZ,12,49.85,552.1,7,At Risk,322.06,Medium Value,No
4114-QMKVN,56,68.75,3815.4,10,Champions,3179.5,Premium,No
9003-CPATH,42,79.9,3313.4,9,Loyal Customers,2485.05,High Value,No
1754-GKYPY,22,89.75,1938.9,8,Loyal Customers,1292.6,High Value,No
5294-CDGWY,51,59.3,3014.65,9,Loyal Customers,2260.99,High Value,Yes
7956-XQWGU,27,19.4,460.25,4,Inactive,153.42,Low Value,No
1591-MQJTP,51,93.65,4839.15,11,Champions,4435.89,Premium,No
5295-PCJOO,4,49.4,184.4,5,Inactive,76.83,Low Value,Yes
2369-FEVNO,1,19.9,19.9,3,Inactive,4.97,Low Value,No
9863-JZAIC,35,55.0,2010.55,7,At Risk,1172.82,High Value,Yes
7471-MQPOS,71,72.9,5139.65,11,Champions,4711.35,Premium,No
7660-HDPJV,1,69.2,69.2,4,Inactive,23.07,Low Value,Yes
5115-SQAAU,69,25.6,1673.4,7,At Risk,976.15,High Value,No
9845-QOMAD,14,19.75,309.35,4,Inactive,103.12,Low Value,No
7672-VFMXZ,57,55.7,3171.6,9,Loyal Customers,2378.7,High Value,No
9739-JLPQJ,72,117.5,8670.1,12,Champions,8670.1,Premium,No
9916-AYHTC,48,19.85,916.0,5,Inactive,381.67,Medium Value,No
3855-ONCAR,4,78.9,299.75,6,At Risk,149.88,Low Value,No
1488-SYSFC,31,20.65,702.05,5,Inactive,292.52,Medium Value,No
7931-PXHFC,38,62.3,2354.8,8,Loyal Customers,1569.87,High Value,Yes
3990-QYKBE,37,92.5,3473.4,10,Champions,2894.5,High Value,Yes
0970-QXPXW,1,19.65,19.65,3,Inactive,4.91,Low Value,No
3259-KNMRR,57,79.75,4438.2,11,Champions,4068.35,Premium,No
6120-RJKLU,62,79.95,4819.75,11,Champions,4418.1,Premium,No
9572-WUKSB,3,29.9,92.25,3,Inactive,23.06,Low Value,No
5893-KCLGT,72,19.75,1567.0,6,At Risk,783.5,Medium Value,No
0076-LVEPS,29,45.0,1242.45,7,At Risk,724.76,Medium Value,No
3640-JQGJG,13,44.8,559.2,5,Inactive,233.0,Medium Value,No
4919-MOAVT,3,69.65,220.1,4,Inactive,73.37,Low Value,Yes
1596-OQSPS,11,51.1,531.15,6,At Risk,265.58,Medium Value,No
9867-XOBQA,21,53.15,1183.2,8,Loyal Customers,788.8,Medium Value,No
9546-KDTRB,19,24.7,465.85,5,Inactive,194.1,Medium Value,No
3090-HAWSU,61,111.6,6876.05,12,Champions,6876.05,Premium,Yes
9820-RMCQV,11,48.55,501.0,6,At Risk,250.5,Medium Value,Yes
3174-RKMOW,35,109.95,3782.4,11,Champions,3467.2,Premium,No
1760-CAZHT,25,20.8,460.2,4,Inactive,153.4,Low Value,No
7839-QRKXN,1,20.2,20.2,3,Inactive,5.05,Low Value,Yes
8441-SHIPE,67,25.6,1790.35,7,At Risk,1044.37,High Value,No
5204-QZXPU,19,39.65,733.35,6,At Risk,366.68,Medium Value,Yes
4597-ELFTS,56,24.9,1334.0,7,At Risk,778.17,Medium Value,Yes
1320-GVNHT,72,108.4,7767.25,12,Champions,7767.25,Premium,No
1047-RNXZV,43,19.55,876.15,5,Inactive,365.06,Medium Value,No
3541-ZNUHK,55,85.1,4600.95,9,Loyal Customers,3450.71,Premium,No
8450-JOVAH,2,56.7,113.55,6,At Risk,56.78,Low Value,Yes
8725-JEDFD,27,69.05,1793.25,5,Inactive,747.19,Medium Value,No
7562-UXTPG,13,70.15,886.7,5,Inactive,369.46,Medium Value,No
8071-SBTRN,70,111.15,7737.55,12,Champions,7737.55,Premium,No
1113-IUJYX,14,105.95,1348.9,10,Champions,1124.08,High Value,Yes
6668-CNMFP,19,89.35,1686.85,8,Loyal Customers,1124.57,High Value,No
5626-MGTUK,20,89.1,1879.25,8,Loyal Customers,1252.83,High Value,No
5681-LLOEI,43,91.25,4013.8,11,Champions,3679.32,Premium,No
8212-DJRCH,5,90.35,434.5,8,Loyal Customers,289.67,Medium Value,No
4323-OHFOW,70,105.55,7195.35,12,Champions,7195.35,Premium,No
4933-BSAIP,40,19.1,780.1,5,Inactive,325.04,Medium Value,No
2030-BTZRO,6,20.4,107.6,3,Inactive,26.9,Low Value,No
1116-DXXDF,39,100.45,3801.7,11,Champions,3484.89,Premium,No
9274-CNFMO,4,74.95,308.7,6,At Risk,154.35,Low Value,Yes
7758-XKCBS,15,29.7,438.25,4,Inactive,146.08,Low Value,Yes
8992-JQYUN,1,50.35,50.35,6,At Risk,25.18,Low Value,Yes
6563-VNPMN,45,85.7,3778.1,9,Loyal Customers,2833.58,High Value,No
0617-AQNWT,64,47.85,3147.5,9,Loyal Customers,2360.62,High Value,Yes
2267-WTPYD,57,94.0,5438.95,12,Champions,5438.95,Premium,No
0270-THENM,72,69.85,5102.35,10,Champions,4251.96,Premium,No
2446-PLQVO,1,70.3,70.3,4,Inactive,23.43,Low Value,Yes
4707-MAXGU,72,25.85,1872.2,7,At Risk,1092.12,High Value,No
2710-WYVXG,3,71.1,213.35,8,Loyal Customers,142.23,Low Value,No
3005-NFMTA,55,98.8,5617.75,11,Champions,5149.6,Premium,Yes
6300-BWMJX,59,93.35,5386.5,12,Champions,5386.5,Premium,No
8784-CGILN,18,99.85,1776.95,10,Champions,1480.79,High Value,Yes
5389-FFVKB,32,80.3,2483.05,8,Loyal Customers,1655.37,High Value,Yes
7009-LGECI,4,50.55,235.65,5,Inactive,98.19,Low Value,No
8444-WRIDW,66,80.45,5224.35,10,Champions,4353.63,Premium,Yes
5022-KVDQT,27,81.3,2272.8,8,Loyal Customers,1515.2,High Value,No
7976-CICYS,4,20.7,83.75,3,Inactive,20.94,Low Value,No
1036-GUDCL,60,79.05,4663.4,11,Champions,4274.78,Premium,No
2005-DWQZJ,8,19.05,201.7,3,Inactive,50.42,Low Value,No
8148-WOCMK,8,19.6,125.0,3,Inactive,31.25,Low Value,No
7815-PDTHL,35,20.2,684.4,5,Inactive,285.17,Medium Value,No
9451-LPGOO,7,86.8,620.35,7,At Risk,361.87,Medium Value,Yes
9173-IVZVP,53,20.9,1146.05,5,Inactive,477.52,Medium Value,No
9129-UXERG,18,103.6,1806.35,10,Champions,1505.29,High Value,No
3635-JBPSG,15,38.8,603.0,6,At Risk,301.5,Medium Value,No
7964-ZRKKG,67,88.4,5798.3,10,Champions,4831.92,Premium,No
5868-YWPDW,6,84.2,519.15,7,At Risk,302.84,Medium Value,Yes
6229-LSCKB,6,79.7,497.6,6,At Risk,248.8,Medium Value,No
2025-JKFWI,13,99.0,1301.7,10,Champions,1084.75,High Value,Yes
4078-SAYYN,11,100.75,1129.75,10,Champions,941.46,High Value,Yes
1724-IQWNM,1,19.3,19.3,3,Inactive,4.82,Low Value,No
8217-QYOHV,5,55.75,266.95,6,At Risk,133.48,Low Value,No
5546-QUERU,13,19.95,257.0,4,Inactive,85.67,Low Value,No
9940-HPQPG,9,91.75,865.8,9,Loyal Customers,649.35,Medium Value,Yes
6897-UUBNU,29,89.65,2623.65,8,Loyal Customers,1749.1,High Value,No
6127-IYJOZ,1,45.85,45.85,4,Inactive,15.28,Low Value,No
6618-RYATB,1,79.55,79.55,7,At Risk,46.4,Low Value,Yes
8930-XOTDP,18,55.95,1082.8,6,At Risk,541.4,Medium Value,No
5916-QEWPT,2,69.0,147.8,6,At Risk,73.9,Low Value,No
5060-TQUQN,30,83.55,2570.2,9,Loyal Customers,1927.65,High Value,No
0531-XBKMM,66,65.7,4378.9,10,Champions,3649.08,Premium,No
8465-SBRXP,38,94.9,3616.25,11,Champions,3314.9,Premium,No
2408-PSJVE,44,61.9,2924.05,8,Loyal Customers,1949.37,High Value,No
9079-YEXQJ,54,111.1,6014.85,11,Champions,5513.61,Premium,Yes
9700-ZCLOT,2,20.0,32.7,3,Inactive,8.18,Low Value,No
8738-JOKAR,42,67.7,2882.25,9,Loyal Customers,2161.69,High Value,No
4534-WGCIR,58,25.15,1509.9,7,At Risk,880.78,High Value,No
1930-WNXSB,58,92.85,5305.05,11,Champions,4862.96,Premium,No
2685-SREOM,25,89.1,2368.4,8,Loyal Customers,1578.93,High Value,Yes
3508-CFVZL,71,111.3,7985.9,12,Champions,7985.9,Premium,No
0402-CQAJN,37,101.9,3545.35,11,Champions,3249.9,Premium,Yes
6692-UDPJC,14,91.65,1301.0,9,Loyal Customers,975.75,High Value,Yes
1273-MTETI,4,88.85,372.45,7,At Risk,217.26,Medium Value,Yes
0657-DOGUM,48,60.6,2985.25,8,Loyal Customers,1990.17,High Value,No
5480-HPRRX,3,25.3,77.75,3,Inactive,19.44,Low Value,Yes
8792-AOROI,8,65.5,564.35,6,At Risk,282.18,Medium Value,No
0295-PPHDO,1,95.45,95.45,8,Loyal Customers,63.63,Low Value,Yes
5146-YYFRZ,67,19.95,1311.75,6,At Risk,655.88,Medium Value,No
1195-OIYEJ,13,91.1,1135.7,9,Loyal Customers,851.78,High Value,Yes
5906-CVLHP,45,54.15,2319.8,8,Loyal Customers,1546.53,High Value,Yes
3452-SRFEG,49,74.6,3720.35,8,Loyal Customers,2480.23,High Value,No
4070-OKWVH,52,94.6,5025.8,11,Champions,4606.98,Premium,No
5297-MDOIR,63,81.15,5224.5,10,Champions,4353.75,Premium,No
6369-MCAKO,68,89.05,6185.8,11,Champions,5670.32,Premium,No
4926-UMJZD,31,49.2,1498.55,7,At Risk,874.15,High Value,No
6848-HJTXY,64,19.45,1208.6,6,At Risk,604.3,Medium Value,No
6341-AEVKX,62,104.3,6613.65,12,Champions,6613.65,Premium,No
4501-EQDRN,1,69.7,69.7,4,Inactive,23.23,Low Value,Yes
2990-HWIML,6,89.5,573.3,7,At Risk,334.42,Medium Value,Yes
0682-USIXD,21,86.05,1818.9,8,Loyal Customers,1212.6,High Value,No
6976-BWGLQ,72,25.2,1787.35,7,At Risk,1042.62,High Value,No
7078-NVFAM,32,35.15,1051.05,6,At Risk,525.52,Medium Value,No
8065-QBYTO,71,99.65,7181.25,12,Champions,7181.25,Premium,No
2133-TSRRM,34,105.35,3688.6,11,Champions,3381.22,Premium,No
7384-GHBPI,3,35.15,99.75,3,Inactive,24.94,Low Value,Yes
7603-USHJS,12,73.75,871.4,7,At Risk,508.32,Medium Value,Yes
7234-FECYN,8,101.35,780.5,9,Loyal Customers,585.38,Medium Value,Yes
2511-ALLCS,35,24.3,821.6,6,At Risk,410.8,Medium Value,No
3191-CSNMG,3,80.7,239.45,6,At Risk,119.72,Low Value,No
7952-OBOYL,3,89.85,244.45,7,At Risk,142.6,Low Value,No
7470-DYNOE,53,61.1,3357.9,8,Loyal Customers,2238.6,High Value,No
7853-OETYL,4,29.05,129.6,3,Inactive,32.4,Low Value,No
1545-ACTAS,48,99.7,4977.2,11,Champions,4562.43,Premium,No
5876-HZVZM,6,55.9,365.35,6,At Risk,182.68,Medium Value,Yes
1400-MMYXY,3,105.9,334.65,9,Loyal Customers,250.99,Medium Value,Yes
5126-RCXYW,54,46.0,2424.05,8,Loyal Customers,1616.03,High Value,No
3085-QUOZK,1,43.95,43.95,4,Inactive,14.65,Low Value,Yes
2363-BJLSL,62,80.4,4981.15,11,Champions,4566.05,Premium,No
1956-YIFGE,22,100.05,2090.25,10,Champions,1741.88,High Value,No
3926-CUQZX,1,45.1,45.1,4,Inactive,15.03,Low Value,Yes
7921-LMDFQ,51,94.0,4905.75,10,Champions,4088.12,Premium,No
2925-MXLSX,30,68.95,2038.7,9,Loyal Customers,1529.02,High Value,No
5820-PTRYM,56,68.45,4014.0,10,Champions,3345.0,Premium,No
9609-BENEA,35,69.0,2441.7,9,Loyal Customers,1831.28,High Value,No
6211-WHMYA,64,43.85,2751.0,9,Loyal Customers,2063.25,High Value,No
4459-BBGHE,30,44.5,1307.8,7,At Risk,762.88,Medium Value,No
9945-PSVIP,25,18.7,383.65,4,Inactive,127.88,Low Value,No
1041-RXHRA,41,70.25,2868.05,6,At Risk,1434.02,High Value,Yes
1750-CSKKM,9,55.35,449.75,5,Inactive,187.4,Medium Value,Yes
9108-EJFJP,1,53.55,53.55,6,At Risk,26.78,Low Value,No
0530-IJVDB,70,114.6,7882.5,12,Champions,7882.5,Premium,No
0508-SQWPL,57,20.1,1087.7,6,At Risk,543.85,Medium Value,No
2215-ZAFGX,9,85.5,791.7,7,At Risk,461.83,Medium Value,No
8213-TAZPM,69,108.75,7493.05,12,Champions,7493.05,Premium,No
7142-HVGBG,43,103.0,4414.3,11,Champions,4046.44,Premium,Yes
1304-SEGFY,72,97.85,6841.3,12,Champions,6841.3,Premium,No
7242-EDTYC,44,19.55,819.95,5,Inactive,341.65,Medium Value,No
2904-GGUAZ,72,84.05,6052.25,10,Champions,5043.54,Premium,No
8267-ZNYVZ,33,103.75,3361.05,11,Champions,3080.96,Premium,Yes
5136-GFPMB,54,89.4,4869.5,9,Loyal Customers,3652.12,Premium,No
2595-KIWPV,27,19.7,509.3,4,Inactive,169.77,Medium Value,No
5243-SAOTC,54,79.85,4308.25,9,Loyal Customers,3231.19,Premium,No
9398-MMQTO,3,74.45,221.1,6,At Risk,110.55,Low Value,No
7619-PLRLP,53,74.1,3833.95,10,Champions,3194.96,Premium,No
6457-GIRWB,1,69.35,69.35,4,Inactive,23.12,Low Value,Yes
6508-NJYRO,15,18.8,294.95,4,Inactive,98.32,Low Value,No
1450-SKCVI,56,73.85,4092.85,9,Loyal Customers,3069.64,Premium,Yes
4710-NKCAW,5,64.4,316.9,7,At Risk,184.86,Medium Value,No
5306-BVTKJ,48,55.8,2651.2,8,Loyal Customers,1767.47,High Value,No
0357-NVCRI,25,20.05,471.7,4,Inactive,157.23,Low Value,No
5570-PTWEH,3,75.15,216.75,6,At Risk,108.38,Low Value,Yes
2371-KFUOG,58,99.15,5720.95,12,Champions,5720.95,Premium,No
0463-ZSDNT,10,56.75,503.25,6,At Risk,251.62,Medium Value,No
6502-MJQAE,1,69.6,69.6,4,Inactive,23.2,Low Value,Yes
6257-DTAYD,71,104.15,7365.3,12,Champions,7365.3,Premium,No
4616-ULAOA,65,110.8,7245.9,12,Champions,7245.9,Premium,No
7693-LCKZL,5,80.15,385.0,7,At Risk,224.58,Medium Value,Yes
7746-AWNQW,28,35.75,961.4,6,At Risk,480.7,Medium Value,No
5996-EBTKM,67,69.9,4615.9,10,Champions,3846.58,Premium,No
2758-RNWXS,35,89.2,3251.3,9,Loyal Customers,2438.48,High Value,No
2314-TNDJQ,72,55.65,3880.05,10,Champions,3233.38,Premium,No
2405-LBMUW,61,50.7,3088.75,9,Loyal Customers,2316.56,High Value,No
3454-JFUBC,68,20.0,1396.0,7,At Risk,814.33,High Value,No
0032-PGELS,1,30.5,30.5,4,Inactive,10.17,Low Value,Yes
9039-ZVJDC,3,19.1,53.05,4,Inactive,17.68,Low Value,No
6797-LNAQX,70,98.3,6859.5,12,Champions,6859.5,Premium,Yes
9013-AQORL,48,45.55,2108.35,8,Loyal Customers,1405.57,High Value,No
2898-MRKPI,68,101.05,6770.5,12,Champions,6770.5,Premium,No
2750-BJLSB,47,103.7,4730.6,11,Champions,4336.38,Premium,No
3648-GZPHF,32,36.25,1151.05,7,At Risk,671.45,Medium Value,No
2075-RMJIK,5,49.4,232.55,5,Inactive,96.9,Low Value,No
9588-YRFHY,49,19.9,1022.6,6,At Risk,511.3,Medium Value,No
6394-MFYNG,48,107.4,5121.3,11,Champions,4694.52,Premium,Yes
